gene_id	n_transcripts
LOC107450529	1
LOC107450530	1
LOC107450531	1
LOC107450532	1
LOC107450533	1
LOC107450534	1
LOC107450535	1
LOC107450537	1
LOC107450539	1
LOC107450540	1
LOC107450544	1
LOC107450547	1
LOC107450548	1
LOC107450553	1
LOC107450554	1
LOC107450555	1
LOC107450556	1
LOC107450557	1
LOC107450558	1
LOC107450560	1
LOC107450562	1
LOC107450563	1
LOC107450564	1
LOC107450565	1
LOC107450566	1
LOC107450567	1
LOC107450568	1
LOC107450569	1
LOC107450572	1
LOC107450573	1
LOC107450574	1
LOC107450580	1
LOC107450584	1
LOC107450589	1
LOC107450593	1
LOC107450595	1
LOC107450611	1
LOC107450614	1
LOC107450615	1
LOC107450617	1
LOC107450619	1
LOC107450621	1
LOC107450623	1
LOC107450624	1
LOC107450626	1
LOC107450627	1
LOC107450628	1
LOC107450629	1
LOC107450630	1
LOC107450632	1
LOC107450635	1
LOC107450636	1
LOC107450637	1
LOC107450638	1
LOC107450639	1
LOC107450643	1
LOC107450645	1
LOC107450647	1
LOC107450648	1
LOC107450652	1
LOC107450653	1
LOC107450658	1
LOC107450659	1
LOC107450663	1
LOC107450664	1
LOC107450665	1
LOC107450670	1
LOC107450675	1
LOC107450676	1
LOC107450677	1
LOC107450678	1
LOC107450680	1
LOC107450688	1
LOC107450693	1
LOC107450696	1
LOC107450697	1
LOC107450698	1
LOC107450704	1
LOC107450705	1
LOC107450708	1
LOC107450711	1
LOC107450713	1
LOC107450714	1
LOC107450717	1
LOC107450719	1
LOC107450720	1
LOC107450721	1
LOC107450722	1
LOC107450723	1
LOC107450724	1
LOC107450725	1
LOC107450726	1
LOC107450727	1
LOC107450728	1
LOC107450729	1
LOC107450730	1
LOC107450732	1
LOC107450734	1
LOC107450736	1
LOC107450738	1
LOC107450739	1
LOC107450742	1
LOC107450746	1
LOC107450748	1
LOC107450749	1
LOC107450751	1
LOC107450757	1
LOC107450758	1
LOC107450759	1
LOC107450763	1
LOC107450765	1
LOC107450769	1
LOC107450772	1
LOC107450774	1
LOC107450775	1
LOC107450776	1
LOC107450777	1
LOC107450779	1
LOC107450783	1
LOC107450786	1
LOC107450788	1
LOC107450797	1
LOC107450799	1
LOC107450801	1
LOC107450802	1
LOC107450808	1
LOC107450809	1
LOC107450815	1
LOC107450817	1
LOC107450818	1
LOC107450819	1
LOC107450820	1
LOC107450824	1
LOC107450825	1
LOC107450827	1
LOC107450829	1
LOC107450830	1
LOC107450833	1
LOC107450837	1
LOC107450838	1
LOC107450840	1
LOC107450841	1
LOC107450844	1
LOC107450845	1
LOC107450846	1
LOC107450847	1
LOC107450851	1
LOC107450852	1
LOC107450855	1
LOC107450857	1
LOC107450858	1
LOC107450859	1
LOC107450860	1
LOC107450861	1
LOC107450864	1
LOC107450866	1
LOC107450870	1
LOC107450872	1
LOC107450873	1
LOC107450877	1
LOC107450883	1
LOC107450885	1
LOC107450892	1
LOC107450893	1
LOC107450896	1
LOC107450897	1
LOC107450898	1
LOC107450899	1
LOC107450905	1
LOC107450906	1
LOC107450907	1
LOC107450909	1
LOC107450910	1
LOC107450911	1
LOC107450912	1
LOC107450915	1
LOC107450919	1
LOC107450920	1
LOC107450928	1
LOC107450934	1
LOC107450935	1
LOC107450936	1
LOC107450941	1
LOC107450942	1
LOC107450943	1
LOC107450951	1
LOC107450953	1
LOC107450956	1
LOC107450957	1
LOC107450958	1
LOC107450963	1
LOC107450965	1
LOC107450968	1
LOC107450969	1
LOC107450970	1
LOC107450980	1
LOC107450982	1
LOC107450985	1
LOC107450986	1
LOC107450988	1
LOC107450989	1
LOC107450991	1
LOC107450993	1
LOC107450998	1
LOC107450999	1
LOC107451000	1
LOC107451002	1
LOC107451009	1
LOC107451010	1
LOC107451012	1
LOC107451014	1
LOC107451018	1
LOC107451021	1
LOC107451022	1
LOC107451025	1
LOC107451026	1
LOC107451027	1
LOC107451028	1
LOC107451030	1
LOC107451033	1
LOC107451035	1
LOC107451038	1
LOC107451039	1
LOC107451040	1
LOC107451041	1
LOC107451045	1
LOC107451046	1
LOC107451047	1
LOC107451049	1
LOC107451050	1
LOC107451052	1
LOC107451059	1
LOC107451060	1
LOC107451061	1
LOC107451063	1
LOC107451064	1
LOC107451068	1
LOC107451071	1
LOC107451077	1
LOC107451078	1
LOC107451083	1
LOC107451084	1
LOC107451087	1
LOC107451088	1
LOC107451095	1
LOC107451097	1
LOC107451098	1
LOC107451099	1
LOC107451100	1
LOC107451101	1
LOC107451102	1
LOC107451104	1
LOC107451105	1
LOC107451107	1
LOC107451111	1
LOC107451112	1
LOC107451120	1
LOC107451122	1
LOC107451125	1
LOC107451129	1
LOC107451132	1
LOC107451134	1
LOC107451137	1
LOC107451138	1
LOC107451141	1
LOC107451142	1
LOC107451147	1
LOC107451148	1
LOC107451150	1
LOC107451151	1
LOC107451152	1
LOC107451154	1
LOC107451156	1
LOC107451157	1
LOC107451160	1
LOC107451161	1
LOC107451162	1
LOC107451165	1
LOC107451167	1
LOC107451174	1
LOC107451175	1
LOC107451176	1
LOC107451189	1
LOC107451190	1
LOC107451191	1
LOC107451192	1
LOC107451198	1
LOC107451201	1
LOC107451202	1
LOC107451203	1
LOC107451209	1
LOC107451210	1
LOC107451213	1
LOC107451215	1
LOC107451216	1
LOC107451220	1
LOC107451222	1
LOC107451224	1
LOC107451225	1
LOC107451231	1
LOC107451233	1
LOC107451234	1
LOC107451238	1
LOC107451240	1
LOC107451243	1
LOC107451244	1
LOC107451245	1
LOC107451247	1
LOC107451248	1
LOC107451249	1
LOC107451250	1
LOC107451252	1
LOC107451253	1
LOC107451255	1
LOC107451259	1
LOC107451260	1
LOC107451261	1
LOC107451264	1
LOC107451265	1
LOC107451266	1
LOC107451269	1
LOC107451270	1
LOC107451275	1
LOC107451280	1
LOC107451282	1
LOC107451290	1
LOC107451292	1
LOC107451293	1
LOC107451294	1
LOC107451297	1
LOC107451299	1
LOC107451304	1
LOC107451305	1
LOC107451306	1
LOC107451308	1
LOC107451310	1
LOC107451311	1
LOC107451314	1
LOC107451316	1
LOC107451319	1
LOC107451322	1
LOC107451329	1
LOC107451331	1
LOC107451333	1
LOC107451334	1
LOC107451336	1
LOC107451339	1
LOC107451340	1
LOC107451341	1
LOC107451342	1
LOC107451343	1
LOC107451348	1
LOC107451349	1
LOC107451350	1
LOC107451356	1
LOC107451361	1
LOC107451363	1
LOC107451365	1
LOC107451366	1
LOC107451369	1
LOC107451370	1
LOC107451372	1
LOC107451375	1
LOC107451377	1
LOC107451378	1
LOC107451380	1
LOC107451386	1
LOC107451391	1
LOC107451392	1
LOC107451396	1
LOC107451398	1
LOC107451400	1
LOC107451403	1
LOC107451404	1
LOC107451405	1
LOC107451407	1
LOC107451409	1
LOC107451411	1
LOC107451413	1
LOC107451415	1
LOC107451416	1
LOC107451418	1
LOC107451420	1
LOC107451422	1
LOC107451423	1
LOC107451425	1
LOC107451427	1
LOC107451428	1
LOC107451430	1
LOC107451431	1
LOC107451432	1
LOC107451440	1
LOC107451442	1
LOC107451447	1
LOC107451448	1
LOC107451453	1
LOC107451457	1
LOC107451458	1
LOC107451460	1
LOC107451461	1
LOC107451462	1
LOC107451463	1
LOC107451467	1
LOC107451469	1
LOC107451472	1
LOC107451473	1
LOC107451475	1
LOC107451477	1
LOC107451480	1
LOC107451482	1
LOC107451485	1
LOC107451487	1
LOC107451489	1
LOC107451490	1
LOC107451492	1
LOC107451497	1
LOC107451500	1
LOC107451502	1
LOC107451503	1
LOC107451504	1
LOC107451506	1
LOC107451507	1
LOC107451511	1
LOC107451514	1
LOC107451517	1
LOC107451519	1
LOC107451526	1
LOC107451528	1
LOC107451530	1
LOC107451531	1
LOC107451533	1
LOC107451534	1
LOC107451538	1
LOC107451539	1
LOC107451541	1
LOC107451548	1
LOC107451550	1
LOC107451551	1
LOC107451553	1
LOC107451555	1
LOC107451557	1
LOC107451559	1
LOC107451560	1
LOC107451561	1
LOC107451562	1
LOC107451564	1
LOC107451568	1
LOC107451569	1
LOC107451572	1
LOC107451573	1
LOC107451574	1
LOC107451575	1
LOC107451576	1
LOC107451580	1
LOC107451581	1
LOC107451584	1
LOC107451595	1
LOC107451596	1
LOC107451601	1
LOC107451605	1
LOC107451606	1
LOC107451608	1
LOC107451613	1
LOC107451615	1
LOC107451616	1
LOC107451621	1
LOC107451624	1
LOC107451626	1
LOC107451628	1
LOC107451629	1
LOC107451631	1
LOC107451632	1
LOC107451633	1
LOC107451634	1
LOC107451636	1
LOC107451642	1
LOC107451644	1
LOC107451645	1
LOC107451646	1
LOC107451647	1
LOC107451650	1
LOC107451651	1
LOC107451652	1
LOC107451653	1
LOC107451656	1
LOC107451657	1
LOC107451659	1
LOC107451663	1
LOC107451665	1
LOC107451670	1
LOC107451671	1
LOC107451673	1
LOC107451675	1
LOC107451676	1
LOC107451680	1
LOC107451681	1
LOC107451683	1
LOC107451684	1
LOC107451688	1
LOC107451689	1
LOC107451690	1
LOC107451691	1
LOC107451693	1
LOC107451698	1
LOC107451699	1
LOC107451700	1
LOC107451702	1
LOC107451703	1
LOC107451704	1
LOC107451705	1
LOC107451706	1
LOC107451707	1
LOC107451708	1
LOC107451710	1
LOC107451714	1
LOC107451717	1
LOC107451718	1
LOC107451720	1
LOC107451721	1
LOC107451722	1
LOC107451723	1
LOC107451731	1
LOC107451734	1
LOC107451735	1
LOC107451737	1
LOC107451741	1
LOC107451743	1
LOC107451746	1
LOC107451749	1
LOC107451750	1
LOC107451751	1
LOC107451753	1
LOC107451754	1
LOC107451756	1
LOC107451759	1
LOC107451763	1
LOC107451766	1
LOC107451767	1
LOC107451771	1
LOC107451772	1
LOC107451773	1
LOC107451774	1
LOC107451775	1
LOC107451778	1
LOC107451779	1
LOC107451780	1
LOC107451791	1
LOC107451793	1
LOC107451795	1
LOC107451796	1
LOC107451798	1
LOC107451800	1
LOC107451804	1
LOC107451805	1
LOC107451806	1
LOC107451807	1
LOC107451808	1
LOC107451809	1
LOC107451812	1
LOC107451814	1
LOC107451815	1
LOC107451820	1
LOC107451822	1
LOC107451823	1
LOC107451827	1
LOC107451828	1
LOC107451829	1
LOC107451831	1
LOC107451832	1
LOC107451835	1
LOC107451839	1
LOC107451840	1
LOC107451841	1
LOC107451842	1
LOC107451844	1
LOC107451845	1
LOC107451847	1
LOC107451850	1
LOC107451851	1
LOC107451853	1
LOC107451856	1
LOC107451858	1
LOC107451859	1
LOC107451860	1
LOC107451861	1
LOC107451864	1
LOC107451868	1
LOC107451871	1
LOC107451874	1
LOC107451876	1
LOC107451878	1
LOC107451885	1
LOC107451886	1
LOC107451887	1
LOC107451888	1
LOC107451890	1
LOC107451891	1
LOC107451892	1
LOC107451894	1
LOC107451896	1
LOC107451900	1
LOC107451902	1
LOC107451903	1
LOC107451907	1
LOC107451908	1
LOC107451909	1
LOC107451912	1
LOC107451914	1
LOC107451915	1
LOC107451916	1
LOC107451923	1
LOC107451931	1
LOC107451932	1
LOC107451935	1
LOC107451936	1
LOC107451940	1
LOC107451941	1
LOC107451942	1
LOC107451943	1
LOC107451945	1
LOC107451948	1
LOC107451949	1
LOC107451955	1
LOC107451958	1
LOC107451960	1
LOC107451964	1
LOC107451966	1
LOC107451967	1
LOC107451969	1
LOC107451970	1
LOC107451971	1
LOC107451973	1
LOC107451978	1
LOC107451982	1
LOC107451984	1
LOC107451986	1
LOC107451988	1
LOC107451989	1
LOC107451990	1
LOC107451991	1
LOC107451994	1
LOC107451995	1
LOC107451997	1
LOC107451998	1
LOC107452000	1
LOC107452002	1
LOC107452003	1
LOC107452004	1
LOC107452006	1
LOC107452007	1
LOC107452008	1
LOC107452012	1
LOC107452015	1
LOC107452016	1
LOC107452020	1
LOC107452021	1
LOC107452026	1
LOC107452034	1
LOC107452036	1
LOC107452038	1
LOC107452039	1
LOC107452042	1
LOC107452043	1
LOC107452044	1
LOC107452048	1
LOC107452049	1
LOC107452052	1
LOC107452055	1
LOC107452058	1
LOC107452062	1
LOC107452063	1
LOC107452064	1
LOC107452066	1
LOC107452067	1
LOC107452068	1
LOC107452069	1
LOC107452070	1
LOC107452073	1
LOC107452074	1
LOC107452075	1
LOC107452080	1
LOC107452085	1
LOC107452089	1
LOC107452092	1
LOC107452093	1
LOC107452094	1
LOC107452095	1
LOC107452102	1
LOC107452105	1
LOC107452106	1
LOC107452108	1
LOC107452113	1
LOC107452114	1
LOC107452117	1
LOC107452118	1
LOC107452120	1
LOC107452123	1
LOC107452125	1
LOC107452127	1
LOC107452130	1
LOC107452133	1
LOC107452134	1
LOC107452137	1
LOC107452138	1
LOC107452139	1
LOC107452140	1
LOC107452141	1
LOC107452142	1
LOC107452144	1
LOC107452145	1
LOC107452146	1
LOC107452147	1
LOC107452157	1
LOC107452158	1
LOC107452159	1
LOC107452160	1
LOC107452164	1
LOC107452168	1
LOC107452172	1
LOC107452173	1
LOC107452175	1
LOC107452176	1
LOC107452178	1
LOC107452179	1
LOC107452181	1
LOC107452183	1
LOC107452185	1
LOC107452186	1
LOC107452189	1
LOC107452190	1
LOC107452195	1
LOC107452199	1
LOC107452200	1
LOC107452201	1
LOC107452202	1
LOC107452205	1
LOC107452211	1
LOC107452214	1
LOC107452221	1
LOC107452228	1
LOC107452234	1
LOC107452235	1
LOC107452236	1
LOC107452237	1
LOC107452238	1
LOC107452248	1
LOC107452251	1
LOC107452253	1
LOC107452254	1
LOC107452258	1
LOC107452260	1
LOC107452261	1
LOC107452262	1
LOC107452264	1
LOC107452265	1
LOC107452276	1
LOC107452278	1
LOC107452279	1
LOC107452280	1
LOC107452281	1
LOC107452282	1
LOC107452284	1
LOC107452288	1
LOC107452289	1
LOC107452294	1
LOC107452295	1
LOC107452296	1
LOC107452297	1
LOC107452301	1
LOC107452303	1
LOC107452306	1
LOC107452308	1
LOC107452314	1
LOC107452315	1
LOC107452319	1
LOC107452321	1
LOC107452322	1
LOC107452326	1
LOC107452327	1
LOC107452328	1
LOC107452330	1
LOC107452332	1
LOC107452334	1
LOC107452337	1
LOC107452338	1
LOC107452339	1
LOC107452341	1
LOC107452350	1
LOC107452351	1
LOC107452353	1
LOC107452358	1
LOC107452361	1
LOC107452364	1
LOC107452365	1
LOC107452366	1
LOC107452368	1
LOC107452369	1
LOC107452375	1
LOC107452376	1
LOC107452377	1
LOC107452384	1
LOC107452389	1
LOC107452390	1
LOC107452391	1
LOC107452393	1
LOC107452394	1
LOC107452403	1
LOC107452404	1
LOC107452405	1
LOC107452407	1
LOC107452408	1
LOC107452410	1
LOC107452411	1
LOC107452417	1
LOC107452418	1
LOC107452419	1
LOC107452422	1
LOC107452424	1
LOC107452426	1
LOC107452427	1
LOC107452428	1
LOC107452429	1
LOC107452433	1
LOC107452434	1
LOC107452435	1
LOC107452438	1
LOC107452439	1
LOC107452440	1
LOC107452442	1
LOC107452449	1
LOC107452450	1
LOC107452452	1
LOC107452453	1
LOC107452463	1
LOC107452464	1
LOC107452465	1
LOC107452466	1
LOC107452469	1
LOC107452470	1
LOC107452471	1
LOC107452472	1
LOC107452474	1
LOC107452475	1
LOC107452477	1
LOC107452478	1
LOC107452479	1
LOC107452480	1
LOC107452481	1
LOC107452483	1
LOC107452486	1
LOC107452489	1
LOC107452491	1
LOC107452496	1
LOC107452497	1
LOC107452502	1
LOC107452505	1
LOC107452506	1
LOC107452507	1
LOC107452511	1
LOC107452516	1
LOC107452517	1
LOC107452519	1
LOC107452521	1
LOC107452522	1
LOC107452523	1
LOC107452526	1
LOC107452527	1
LOC107452528	1
LOC107452529	1
LOC107452531	1
LOC107452532	1
LOC107452533	1
LOC107452534	1
LOC107452537	1
LOC107452542	1
LOC107452543	1
LOC107452547	1
LOC107452550	1
LOC107452554	1
LOC107452555	1
LOC107452559	1
LOC107452562	1
LOC107452563	1
LOC107452568	1
LOC107452569	1
LOC107452580	1
LOC107452581	1
LOC107452584	1
LOC107452585	1
LOC107452587	1
LOC107452588	1
LOC107452590	1
LOC107452595	1
LOC107452597	1
LOC107452600	1
LOC107452602	1
LOC107452603	1
LOC107452609	1
LOC107452611	1
LOC107452616	1
LOC107452618	1
LOC107452620	1
LOC107452621	1
LOC107452624	1
LOC107452628	1
LOC107452632	1
LOC107452634	1
LOC107452635	1
LOC107452637	1
LOC107452639	1
LOC107452641	1
LOC107452642	1
LOC107452646	1
LOC107452647	1
LOC107452648	1
LOC107452649	1
LOC107452652	1
LOC107452654	1
LOC107452655	1
LOC107452656	1
LOC107452657	1
LOC107452658	1
LOC107452662	1
LOC107452663	1
LOC107452664	1
LOC107452665	1
LOC107452666	1
LOC107452667	1
LOC107452668	1
LOC107452669	1
LOC107452670	1
LOC107452671	1
LOC107452674	1
LOC107452675	1
LOC107452676	1
LOC107452683	1
LOC107452686	1
LOC107452688	1
LOC107452696	1
LOC107452697	1
LOC107452698	1
LOC107452700	1
LOC107452704	1
LOC107452707	1
LOC107452711	1
LOC107452713	1
LOC107452715	1
LOC107452716	1
LOC107452718	1
LOC107452721	1
LOC107452725	1
LOC107452727	1
LOC107452728	1
LOC107452732	1
LOC107452735	1
LOC107452736	1
LOC107452739	1
LOC107452742	1
LOC107452743	1
LOC107452744	1
LOC107452745	1
LOC107452749	1
LOC107452750	1
LOC107452753	1
LOC107452754	1
LOC107452755	1
LOC107452756	1
LOC107452757	1
LOC107452758	1
LOC107452760	1
LOC107452765	1
LOC107452767	1
LOC107452773	1
LOC107452774	1
LOC107452780	1
LOC107452781	1
LOC107452782	1
LOC107452785	1
LOC107452786	1
LOC107452787	1
LOC107452788	1
LOC107452789	1
LOC107452790	1
LOC107452792	1
LOC107452793	1
LOC107452794	1
LOC107452796	1
LOC107452798	1
LOC107452801	1
LOC107452802	1
LOC107452805	1
LOC107452806	1
LOC107452808	1
LOC107452810	1
LOC107452811	1
LOC107452812	1
LOC107452817	1
LOC107452819	1
LOC107452829	1
LOC107452831	1
LOC107452836	1
LOC107452840	1
LOC107452841	1
LOC107452842	1
LOC107452844	1
LOC107452847	1
LOC107452850	1
LOC107452851	1
LOC107452854	1
LOC107452856	1
LOC107452857	1
LOC107452863	1
LOC107452866	1
LOC107452867	1
LOC107452871	1
LOC107452876	1
LOC107452877	1
LOC107452878	1
LOC107452883	1
LOC107452886	1
LOC107452887	1
LOC107452889	1
LOC107452891	1
LOC107452892	1
LOC107452894	1
LOC107452895	1
LOC107452901	1
LOC107452905	1
LOC107452906	1
LOC107452907	1
LOC107452908	1
LOC107452911	1
LOC107452914	1
LOC107452915	1
LOC107452917	1
LOC107452923	1
LOC107452926	1
LOC107452927	1
LOC107452931	1
LOC107452932	1
LOC107452936	1
LOC107452943	1
LOC107452944	1
LOC107452946	1
LOC107452947	1
LOC107452949	1
LOC107452950	1
LOC107452952	1
LOC107452955	1
LOC107452961	1
LOC107452962	1
LOC107452968	1
LOC107452969	1
LOC107452972	1
LOC107452974	1
LOC107452975	1
LOC107452976	1
LOC107452978	1
LOC107452979	1
LOC107452980	1
LOC107452982	1
LOC107452984	1
LOC107452986	1
LOC107452989	1
LOC107452990	1
LOC107452991	1
LOC107452995	1
LOC107452996	1
LOC107453007	1
LOC107453010	1
LOC107453011	1
LOC107453012	1
LOC107453013	1
LOC107453016	1
LOC107453023	1
LOC107453030	1
LOC107453032	1
LOC107453034	1
LOC107453038	1
LOC107453039	1
LOC107453041	1
LOC107453043	1
LOC107453047	1
LOC107453051	1
LOC107453055	1
LOC107453056	1
LOC107453057	1
LOC107453058	1
LOC107453059	1
LOC107453066	1
LOC107453067	1
LOC107453068	1
LOC107453069	1
LOC107453071	1
LOC107453079	1
LOC107453080	1
LOC107453081	1
LOC107453082	1
LOC107453083	1
LOC107453089	1
LOC107453090	1
LOC107453092	1
LOC107453095	1
LOC107453096	1
LOC107453099	1
LOC107453102	1
LOC107453105	1
LOC107453109	1
LOC107453111	1
LOC107453112	1
LOC107453114	1
LOC107453117	1
LOC107453121	1
LOC107453123	1
LOC107453126	1
LOC107453127	1
LOC107453129	1
LOC107453130	1
LOC107453133	1
LOC107453136	1
LOC107453137	1
LOC107453141	1
LOC107453142	1
LOC107453144	1
LOC107453148	1
LOC107453149	1
LOC107453150	1
LOC107453151	1
LOC107453153	1
LOC107453154	1
LOC107453155	1
LOC107453157	1
LOC107453159	1
LOC107453164	1
LOC107453165	1
LOC107453166	1
LOC107453168	1
LOC107453175	1
LOC107453177	1
LOC107453178	1
LOC107453179	1
LOC107453180	1
LOC107453184	1
LOC107453190	1
LOC107453192	1
LOC107453193	1
LOC107453195	1
LOC107453197	1
LOC107453207	1
LOC107453209	1
LOC107453212	1
LOC107453218	1
LOC107453219	1
LOC107453221	1
LOC107453222	1
LOC107453223	1
LOC107453227	1
LOC107453228	1
LOC107453231	1
LOC107453232	1
LOC107453233	1
LOC107453234	1
LOC107453236	1
LOC107453239	1
LOC107453240	1
LOC107453242	1
LOC107453251	1
LOC107453253	1
LOC107453254	1
LOC107453255	1
LOC107453258	1
LOC107453260	1
LOC107453262	1
LOC107453264	1
LOC107453268	1
LOC107453272	1
LOC107453274	1
LOC107453279	1
LOC107453284	1
LOC107453285	1
LOC107453286	1
LOC107453287	1
LOC107453291	1
LOC107453292	1
LOC107453294	1
LOC107453295	1
LOC107453301	1
LOC107453305	1
LOC107453306	1
LOC107453307	1
LOC107453309	1
LOC107453311	1
LOC107453312	1
LOC107453313	1
LOC107453314	1
LOC107453315	1
LOC107453316	1
LOC107453321	1
LOC107453322	1
LOC107453329	1
LOC107453331	1
LOC107453335	1
LOC107453341	1
LOC107453342	1
LOC107453343	1
LOC107453344	1
LOC107453349	1
LOC107453353	1
LOC107453356	1
LOC107453364	1
LOC107453365	1
LOC107453369	1
LOC107453371	1
LOC107453377	1
LOC107453378	1
LOC107453381	1
LOC107453384	1
LOC107453388	1
LOC107453389	1
LOC107453390	1
LOC107453391	1
LOC107453392	1
LOC107453393	1
LOC107453394	1
LOC107453395	1
LOC107453396	1
LOC107453398	1
LOC107453399	1
LOC107453401	1
LOC107453402	1
LOC107453404	1
LOC107453405	1
LOC107453406	1
LOC107453408	1
LOC107453413	1
LOC107453414	1
LOC107453415	1
LOC107453416	1
LOC107453417	1
LOC107453426	1
LOC107453436	1
LOC107453439	1
LOC107453440	1
LOC107453448	1
LOC107453450	1
LOC107453452	1
LOC107453454	1
LOC107453458	1
LOC107453460	1
LOC107453461	1
LOC107453465	1
LOC107453466	1
LOC107453467	1
LOC107453470	1
LOC107453473	1
LOC107453475	1
LOC107453479	1
LOC107453482	1
LOC107453483	1
LOC107453485	1
LOC107453489	1
LOC107453490	1
LOC107453491	1
LOC107453492	1
LOC107453496	1
LOC107453498	1
LOC107453500	1
LOC107453501	1
LOC107453503	1
LOC107453505	1
LOC107453507	1
LOC107453511	1
LOC107453512	1
LOC107453514	1
LOC107453521	1
LOC107453523	1
LOC107453524	1
LOC107453528	1
LOC107453531	1
LOC107453539	1
LOC107453541	1
LOC107453545	1
LOC107453546	1
LOC107453547	1
LOC107453551	1
LOC107453556	1
LOC107453557	1
LOC107453558	1
LOC107453559	1
LOC107453560	1
LOC107453565	1
LOC107453568	1
LOC107453569	1
LOC107453570	1
LOC107453575	1
LOC107453577	1
LOC107453579	1
LOC107453581	1
LOC107453583	1
LOC107453585	1
LOC107453587	1
LOC107453588	1
LOC107453591	1
LOC107453593	1
LOC107453594	1
LOC107453595	1
LOC107453597	1
LOC107453598	1
LOC107453602	1
LOC107453604	1
LOC107453606	1
LOC107453607	1
LOC107453608	1
LOC107453610	1
LOC107453611	1
LOC107453614	1
LOC107453616	1
LOC107453617	1
LOC107453618	1
LOC107453619	1
LOC107453622	1
LOC107453623	1
LOC107453627	1
LOC107453629	1
LOC107453633	1
LOC107453634	1
LOC107453635	1
LOC107453636	1
LOC107453638	1
LOC107453642	1
LOC107453644	1
LOC107453645	1
LOC107453647	1
LOC107453648	1
LOC107453651	1
LOC107453655	1
LOC107453656	1
LOC107453664	1
LOC107453668	1
LOC107453669	1
LOC107453673	1
LOC107453681	1
LOC107453682	1
LOC107453687	1
LOC107453688	1
LOC107453689	1
LOC107453690	1
LOC107453691	1
LOC107453692	1
LOC107453693	1
LOC107453694	1
LOC107453696	1
LOC107453698	1
LOC107453702	1
LOC107453704	1
LOC107453705	1
LOC107453707	1
LOC107453712	1
LOC107453713	1
LOC107453715	1
LOC107453717	1
LOC107453718	1
LOC107453719	1
LOC107453720	1
LOC107453721	1
LOC107453727	1
LOC107453730	1
LOC107453732	1
LOC107453734	1
LOC107453736	1
LOC107453744	1
LOC107453745	1
LOC107453748	1
LOC107453750	1
LOC107453755	1
LOC107453756	1
LOC107453758	1
LOC107453760	1
LOC107453761	1
LOC107453763	1
LOC107453764	1
LOC107453765	1
LOC107453768	1
LOC107453770	1
LOC107453773	1
LOC107453774	1
LOC107453778	1
LOC107453783	1
LOC107453784	1
LOC107453785	1
LOC107453786	1
LOC107453788	1
LOC107453789	1
LOC107453790	1
LOC107453791	1
LOC107453794	1
LOC107453797	1
LOC107453798	1
LOC107453799	1
LOC107453801	1
LOC107453803	1
LOC107453805	1
LOC107453807	1
LOC107453808	1
LOC107453809	1
LOC107453811	1
LOC107453813	1
LOC107453815	1
LOC107453817	1
LOC107453818	1
LOC107453819	1
LOC107453820	1
LOC107453821	1
LOC107453822	1
LOC107453824	1
LOC107453825	1
LOC107453826	1
LOC107453828	1
LOC107453834	1
LOC107453835	1
LOC107453837	1
LOC107453838	1
LOC107453839	1
LOC107453841	1
LOC107453843	1
LOC107453845	1
LOC107453846	1
LOC107453848	1
LOC107453852	1
LOC107453853	1
LOC107453858	1
LOC107453860	1
LOC107453862	1
LOC107453863	1
LOC107453865	1
LOC107453867	1
LOC107453869	1
LOC107453870	1
LOC107453871	1
LOC107453873	1
LOC107453876	1
LOC107453879	1
LOC107453882	1
LOC107453884	1
LOC107453887	1
LOC107453888	1
